id.exposure	id.outcome	outcome	exposure	egger_intercept	se	pval
Yengo BMI EU sex combined 656 SNPs	452	Erythrose || id:452	Yengo BMI EU sex combined 656 SNPs	4.61068855940725e-05	0.000427129701871812	0.914072785417687
Yengo BMI EU sex combined 656 SNPs	453	Threonate || id:453	Yengo BMI EU sex combined 656 SNPs	0.000609854065895714	0.000415016304303418	0.142200562825485
Yengo BMI EU sex combined 656 SNPs	454	X-10810 || id:454	Yengo BMI EU sex combined 656 SNPs	0.000293952330819574	0.000312597189034083	0.347393628114254
Yengo BMI EU sex combined 656 SNPs	455	Cysteine || id:455	Yengo BMI EU sex combined 656 SNPs	-8.37114398498835e-05	0.00028908058519308	0.772233459415678
Yengo BMI EU sex combined 656 SNPs	456	Pyroglutamylglycine || id:456	Yengo BMI EU sex combined 656 SNPs	-0.00174049302355784	0.000961313100850154	0.0706843077410787
Yengo BMI EU sex combined 656 SNPs	457	N-(2-furoyl)glycine || id:457	Yengo BMI EU sex combined 656 SNPs	-0.00163338252026972	0.00171010264414122	0.339872392616598
Yengo BMI EU sex combined 656 SNPs	458	DSGEGDFXAEGGGVR* || id:458	Yengo BMI EU sex combined 656 SNPs	-0.000175332863593681	0.000752879884415186	0.815927486274478
Yengo BMI EU sex combined 656 SNPs	459	Pyridoxate || id:459	Yengo BMI EU sex combined 656 SNPs	0.000447361805553922	0.000448114872859135	0.318504731620108
Yengo BMI EU sex combined 656 SNPs	460	Androsterone sulfate || id:460	Yengo BMI EU sex combined 656 SNPs	6.13550730407482e-05	0.000947491281547553	0.948389219743247
Yengo BMI EU sex combined 656 SNPs	461	3-carboxy-4-methyl-5-propyl-2-furanpropanoate (CMPF) || id:461	Yengo BMI EU sex combined 656 SNPs	-0.000770742838867615	0.000902424140214046	0.393382480867435
Yengo BMI EU sex combined 656 SNPs	462	3-(4-hydroxyphenyl)lactate || id:462	Yengo BMI EU sex combined 656 SNPs	-0.000979893288986588	0.000323917058020234	0.0025856281850656
