id.exposure	id.outcome	outcome	exposure	method	Q	Q_df	Q_pval
Yengo BMI EU sex combined 656 SNPs	MI711f	S-HDL-PL.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	1059.53436382315	635	8.44700520242351e-24
Yengo BMI EU sex combined 656 SNPs	MI711f	S-HDL-PL.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0854554337728827	635	1
Yengo BMI EU sex combined 656 SNPs	mIuB1r	XL-VLDL-FC.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	769.755404166689	635	0.000184621761930916
Yengo BMI EU sex combined 656 SNPs	mIuB1r	XL-VLDL-FC.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	769.662286028839	634	0.000167879695105845
Yengo BMI EU sex combined 656 SNPs	mIuB1r	XL-VLDL-FC.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	769.755404166689	635	0.000184621761930916
Yengo BMI EU sex combined 656 SNPs	mIuB1r	XL-VLDL-FC.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	769.752693005993	635	0.000184668870271056
Yengo BMI EU sex combined 656 SNPs	mIuB1r	XL-VLDL-FC.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0648139459875928	635	1
Yengo BMI EU sex combined 656 SNPs	MvFDtq	S-HDL-TG.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	923.045423546311	635	5.16895628289774e-13
Yengo BMI EU sex combined 656 SNPs	MvFDtq	S-HDL-TG.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	918.826495125025	634	8.35263019549379e-13
Yengo BMI EU sex combined 656 SNPs	MvFDtq	S-HDL-TG.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	923.843207303023	635	4.55125427129135e-13
Yengo BMI EU sex combined 656 SNPs	MvFDtq	S-HDL-TG.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	922.678144361774	635	5.48043412268625e-13
Yengo BMI EU sex combined 656 SNPs	MvFDtq	S-HDL-TG.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0658964364651769	635	1
Yengo BMI EU sex combined 656 SNPs	mXbS4e	M-LDL-FC.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	1224.95674103495	635	7.39716647086739e-40
Yengo BMI EU sex combined 656 SNPs	mXbS4e	M-LDL-FC.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	1225.41380516693	634	4.75258269435984e-40
Yengo BMI EU sex combined 656 SNPs	mXbS4e	M-LDL-FC.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	1225.44377227978	635	6.57302845875776e-40
Yengo BMI EU sex combined 656 SNPs	mXbS4e	M-LDL-FC.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	1224.76621772573	635	7.74689561976816e-40
Yengo BMI EU sex combined 656 SNPs	mXbS4e	M-LDL-FC.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.102165102467255	635	1
Yengo BMI EU sex combined 656 SNPs	MZa09C	L-LDL-FC.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	1011.36257119876	635	1.05256624540569e-19
Yengo BMI EU sex combined 656 SNPs	MZa09C	L-LDL-FC.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	1012.04455913386	634	7.30286137618298e-20
Yengo BMI EU sex combined 656 SNPs	MZa09C	L-LDL-FC.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	1012.26075414292	635	8.88387091958763e-20
Yengo BMI EU sex combined 656 SNPs	MZa09C	L-LDL-FC.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	1010.91436558848	635	1.14540904409685e-19
Yengo BMI EU sex combined 656 SNPs	MZa09C	L-LDL-FC.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0793252374687792	635	1
Yengo BMI EU sex combined 656 SNPs	nf1ovp	M-VLDL-PL.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	895.660953655782	635	3.53926625340731e-11
Yengo BMI EU sex combined 656 SNPs	nf1ovp	M-VLDL-PL.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	895.752389353488	634	2.92538740080189e-11
Yengo BMI EU sex combined 656 SNPs	nf1ovp	M-VLDL-PL.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	895.763750413153	635	3.48539265821147e-11
Yengo BMI EU sex combined 656 SNPs	nf1ovp	M-VLDL-PL.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	895.609818137763	635	3.5663692664434e-11
Yengo BMI EU sex combined 656 SNPs	nf1ovp	M-VLDL-PL.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0644610056988971	635	1
Yengo BMI EU sex combined 656 SNPs	NjTfdx	S-HDL-L.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	756.869385952353	635	0.00059549633007606
Yengo BMI EU sex combined 656 SNPs	NjTfdx	S-HDL-L.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	754.741236537677	634	0.000652019835131829
Yengo BMI EU sex combined 656 SNPs	NjTfdx	S-HDL-L.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	756.87340376482	635	0.000595286699439297
Yengo BMI EU sex combined 656 SNPs	NjTfdx	S-HDL-L.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	756.859739187996	635	0.000595999934545969
Yengo BMI EU sex combined 656 SNPs	NjTfdx	S-HDL-L.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0561273801275876	635	1
Yengo BMI EU sex combined 656 SNPs	NNmiIW	M-LDL-CE.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	1223.36711732464	635	1.08731045841314e-39
Yengo BMI EU sex combined 656 SNPs	NNmiIW	M-LDL-CE.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	1223.37852936258	634	7.78966838657622e-40
Yengo BMI EU sex combined 656 SNPs	NNmiIW	M-LDL-CE.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	1223.38018105657	635	1.08387626240623e-39
Yengo BMI EU sex combined 656 SNPs	NNmiIW	M-LDL-CE.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	1223.34849470429	635	1.09222472822195e-39
Yengo BMI EU sex combined 656 SNPs	NNmiIW	M-LDL-CE.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0981672321054505	635	1
Yengo BMI EU sex combined 656 SNPs	NQM4Uz	XS-VLDL-CE.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	652.261789095258	635	0.308987190426874
Yengo BMI EU sex combined 656 SNPs	NQM4Uz	XS-VLDL-CE.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	646.61282184469	634	0.355477493962373
Yengo BMI EU sex combined 656 SNPs	NQM4Uz	XS-VLDL-CE.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	652.267886650764	635	0.308927987978094
Yengo BMI EU sex combined 656 SNPs	NQM4Uz	XS-VLDL-CE.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	652.248742720535	635	0.309113878324885
Yengo BMI EU sex combined 656 SNPs	NQM4Uz	XS-VLDL-CE.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0476214709059468	635	1
Yengo BMI EU sex combined 656 SNPs	ns49b9	M-VLDL-CE.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	883.203555611609	635	2.20330920033176e-10
Yengo BMI EU sex combined 656 SNPs	ns49b9	M-VLDL-CE.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	881.476817000128	634	2.38606493242499e-10
Yengo BMI EU sex combined 656 SNPs	ns49b9	M-VLDL-CE.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	883.286118401481	635	2.17720045392855e-10
Yengo BMI EU sex combined 656 SNPs	ns49b9	M-VLDL-CE.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	883.163213557627	635	2.21617800567606e-10
Yengo BMI EU sex combined 656 SNPs	ns49b9	M-VLDL-CE.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0596428376379522	635	1
Yengo BMI EU sex combined 656 SNPs	nTobN4	M-LDL-P.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	1250.82899006394	635	1.3017617047656e-42
Yengo BMI EU sex combined 656 SNPs	nTobN4	M-LDL-P.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	1250.73362731643	634	9.47083186524332e-43
Yengo BMI EU sex combined 656 SNPs	nTobN4	M-LDL-P.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	1250.85786843063	635	1.29248024375042e-42
Yengo BMI EU sex combined 656 SNPs	nTobN4	M-LDL-P.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	1250.80702234549	635	1.30886655752684e-42
Yengo BMI EU sex combined 656 SNPs	nTobN4	M-LDL-P.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.101004263594759	635	1
Yengo BMI EU sex combined 656 SNPs	nun5J1	M-HDL-C_percent.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	948.786628967279	635	7.59408124537611e-15
Yengo BMI EU sex combined 656 SNPs	nun5J1	M-HDL-C_percent.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	942.915782441664	634	1.65836232739661e-14
Yengo BMI EU sex combined 656 SNPs	nun5J1	M-HDL-C_percent.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	949.626285897673	635	6.59165454728862e-15
Yengo BMI EU sex combined 656 SNPs	nun5J1	M-HDL-C_percent.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	948.41004363957	635	8.09124181613012e-15
Yengo BMI EU sex combined 656 SNPs	nun5J1	M-HDL-C_percent.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0699722603636405	635	1
Yengo BMI EU sex combined 656 SNPs	nWsu4B	M-HDL-FC_percent.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	853.76445499265	635	1.29832948436008e-08
Yengo BMI EU sex combined 656 SNPs	nWsu4B	M-HDL-FC_percent.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	849.95967398788	634	1.8416260987555e-08
Yengo BMI EU sex combined 656 SNPs	nWsu4B	M-HDL-FC_percent.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	854.741393254932	635	1.14052807267409e-08
Yengo BMI EU sex combined 656 SNPs	nWsu4B	M-HDL-FC_percent.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	853.309779966567	635	1.37885496482559e-08
Yengo BMI EU sex combined 656 SNPs	nWsu4B	M-HDL-FC_percent.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0600959896271683	635	1
Yengo BMI EU sex combined 656 SNPs	NwV1TM	S-VLDL-CE.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	936.293181682942	635	6.06380242175341e-14
Yengo BMI EU sex combined 656 SNPs	NwV1TM	S-VLDL-CE.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	933.761979685662	634	7.53387264392038e-14
Yengo BMI EU sex combined 656 SNPs	NwV1TM	S-VLDL-CE.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	936.293181682942	635	6.06380242175341e-14
Yengo BMI EU sex combined 656 SNPs	NwV1TM	S-VLDL-CE.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	936.293055142706	635	6.06392834736387e-14
Yengo BMI EU sex combined 656 SNPs	NwV1TM	S-VLDL-CE.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0666173365141426	635	1
Yengo BMI EU sex combined 656 SNPs	o7SWRJ	M-LDL-L.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	1300.58013894955	635	4.52858873050422e-48
Yengo BMI EU sex combined 656 SNPs	o7SWRJ	M-LDL-L.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	1300.33435078065	634	3.362281750427e-48
Yengo BMI EU sex combined 656 SNPs	o7SWRJ	M-LDL-L.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	1300.67304967776	635	4.42158098945887e-48
Yengo BMI EU sex combined 656 SNPs	o7SWRJ	M-LDL-L.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	1300.53886796109	635	4.57694624948284e-48
Yengo BMI EU sex combined 656 SNPs	o7SWRJ	M-LDL-L.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.107307246897031	635	1
Yengo BMI EU sex combined 656 SNPs	OqonxD	S-LDL-C.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	1248.10722918348	635	2.55324102081194e-42
Yengo BMI EU sex combined 656 SNPs	OqonxD	S-LDL-C.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	1248.03499492853	634	1.84887986301958e-42
Yengo BMI EU sex combined 656 SNPs	OqonxD	S-LDL-C.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	1248.14424822864	635	2.52997946635607e-42
Yengo BMI EU sex combined 656 SNPs	OqonxD	S-LDL-C.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	1248.08339893946	635	2.56832781957311e-42
Yengo BMI EU sex combined 656 SNPs	OqonxD	S-LDL-C.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0996559158873889	635	1
Yengo BMI EU sex combined 656 SNPs	oYDrme	L-VLDL-FC.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	735.637373788595	635	0.0034082699928319
Yengo BMI EU sex combined 656 SNPs	oYDrme	L-VLDL-FC.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	735.410847801509	634	0.00319271250071687
Yengo BMI EU sex combined 656 SNPs	oYDrme	L-VLDL-FC.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	735.718343357477	635	0.00338718051997052
Yengo BMI EU sex combined 656 SNPs	oYDrme	L-VLDL-FC.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	735.591800154958	635	0.00342019268340715
Yengo BMI EU sex combined 656 SNPs	oYDrme	L-VLDL-FC.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0634505232474476	635	1
Yengo BMI EU sex combined 656 SNPs	OZah2b	Ace.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	641.518659676874	635	0.420353826555529
Yengo BMI EU sex combined 656 SNPs	OZah2b	Ace.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	635.084019512025	634	0.480401636831348
Yengo BMI EU sex combined 656 SNPs	OZah2b	Ace.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	641.519906398557	635	0.420340243102662
Yengo BMI EU sex combined 656 SNPs	OZah2b	Ace.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	641.511207664082	635	0.420435021090192
Yengo BMI EU sex combined 656 SNPs	OZah2b	Ace.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.278912033152974	635	1
Yengo BMI EU sex combined 656 SNPs	pFI6fW	XL-HDL-PL_percent.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	939.060644568211	635	3.84518607051693e-14
Yengo BMI EU sex combined 656 SNPs	pFI6fW	XL-HDL-PL_percent.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	936.076807616508	634	5.15222586042308e-14
Yengo BMI EU sex combined 656 SNPs	pFI6fW	XL-HDL-PL_percent.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	939.664955210939	635	3.479878095669e-14
Yengo BMI EU sex combined 656 SNPs	pFI6fW	XL-HDL-PL_percent.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	938.780381279786	635	4.02721339798989e-14
Yengo BMI EU sex combined 656 SNPs	pFI6fW	XL-HDL-PL_percent.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0698762341180938	635	1
Yengo BMI EU sex combined 656 SNPs	PkJosc	XL-VLDL-TG.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	813.362460404045	635	1.92731870925148e-06
Yengo BMI EU sex combined 656 SNPs	PkJosc	XL-VLDL-TG.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	813.366126551599	634	1.69151437604985e-06
Yengo BMI EU sex combined 656 SNPs	PkJosc	XL-VLDL-TG.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	813.372194439222	635	1.92516554131885e-06
Yengo BMI EU sex combined 656 SNPs	PkJosc	XL-VLDL-TG.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	813.348721733798	635	1.9303616594226e-06
Yengo BMI EU sex combined 656 SNPs	PkJosc	XL-VLDL-TG.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0713870993495912	635	1
Yengo BMI EU sex combined 656 SNPs	plzfpr	L-LDL-FC_percent.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	1011.36257119876	635	1.05256624540569e-19
Yengo BMI EU sex combined 656 SNPs	plzfpr	L-LDL-FC_percent.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	1012.04455913386	634	7.30286137618298e-20
Yengo BMI EU sex combined 656 SNPs	plzfpr	L-LDL-FC_percent.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	1012.26075414292	635	8.88387091958763e-20
Yengo BMI EU sex combined 656 SNPs	plzfpr	L-LDL-FC_percent.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	1010.91436558848	635	1.14540904409685e-19
Yengo BMI EU sex combined 656 SNPs	plzfpr	L-LDL-FC_percent.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0793252374687792	635	1
Yengo BMI EU sex combined 656 SNPs	Pn0rVj	Glc.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	671.350259928699	635	0.153912722069467
Yengo BMI EU sex combined 656 SNPs	Pn0rVj	Glc.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	670.954644025058	634	0.149886764461878
Yengo BMI EU sex combined 656 SNPs	Pn0rVj	Glc.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	671.358624790838	635	0.153859084634728
Yengo BMI EU sex combined 656 SNPs	Pn0rVj	Glc.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	671.337695392226	635	0.153993312873228
Yengo BMI EU sex combined 656 SNPs	Pn0rVj	Glc.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0814591323340266	635	1
Yengo BMI EU sex combined 656 SNPs	Ps5GsC	His.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	732.600124240602	635	0.00429106537377732
Yengo BMI EU sex combined 656 SNPs	Ps5GsC	His.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	731.915841213526	634	0.00416721857703972
Yengo BMI EU sex combined 656 SNPs	Ps5GsC	His.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	732.631105715973	635	0.00428110079423197
Yengo BMI EU sex combined 656 SNPs	Ps5GsC	His.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	732.574866130483	635	0.00429920468916808
Yengo BMI EU sex combined 656 SNPs	Ps5GsC	His.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0563986413276707	635	1
Yengo BMI EU sex combined 656 SNPs	pStPbv	XL-HDL-C.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	930.156271072743	635	1.64909169066234e-13
Yengo BMI EU sex combined 656 SNPs	pStPbv	XL-HDL-C.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	928.698086785561	634	1.71849786567091e-13
Yengo BMI EU sex combined 656 SNPs	pStPbv	XL-HDL-C.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	931.054845854609	635	1.42556628837704e-13
Yengo BMI EU sex combined 656 SNPs	pStPbv	XL-HDL-C.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	929.712378340996	635	1.77193427680051e-13
Yengo BMI EU sex combined 656 SNPs	pStPbv	XL-HDL-C.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0688421246431935	635	1
Yengo BMI EU sex combined 656 SNPs	pTrjue	TotFA.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	997.895431530036	635	1.29907450130021e-18
Yengo BMI EU sex combined 656 SNPs	pTrjue	TotFA.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	997.903700912854	634	1.03071657688557e-18
Yengo BMI EU sex combined 656 SNPs	pTrjue	TotFA.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	997.905723847288	635	1.29660967431845e-18
Yengo BMI EU sex combined 656 SNPs	pTrjue	TotFA.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	997.878093837956	635	1.30323707205443e-18
Yengo BMI EU sex combined 656 SNPs	pTrjue	TotFA.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0840396892664715	635	1
Yengo BMI EU sex combined 656 SNPs	pukuhZ	XL-HDL-PL.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	939.060644568211	635	3.84518607051693e-14
Yengo BMI EU sex combined 656 SNPs	pukuhZ	XL-HDL-PL.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	936.076807616508	634	5.15222586042308e-14
Yengo BMI EU sex combined 656 SNPs	pukuhZ	XL-HDL-PL.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	939.664955210939	635	3.479878095669e-14
Yengo BMI EU sex combined 656 SNPs	pukuhZ	XL-HDL-PL.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	938.780381279786	635	4.02721339798989e-14
Yengo BMI EU sex combined 656 SNPs	pukuhZ	XL-HDL-PL.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0698762341180938	635	1
Yengo BMI EU sex combined 656 SNPs	pwgHqS	SM.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	835.301253620108	635	1.39331648360586e-07
Yengo BMI EU sex combined 656 SNPs	pwgHqS	SM.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	835.008899933893	634	1.25277692130006e-07
Yengo BMI EU sex combined 656 SNPs	pwgHqS	SM.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	835.315904989928	635	1.39077556792755e-07
Yengo BMI EU sex combined 656 SNPs	pwgHqS	SM.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	835.283512816841	635	1.39639922497573e-07
Yengo BMI EU sex combined 656 SNPs	pwgHqS	SM.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0652970950707286	635	1
Yengo BMI EU sex combined 656 SNPs	pWV283	S-VLDL-TG.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	956.46951830463	635	2.06075379723563e-15
Yengo BMI EU sex combined 656 SNPs	pWV283	S-VLDL-TG.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	956.156325743691	634	1.76438230815382e-15
Yengo BMI EU sex combined 656 SNPs	pWV283	S-VLDL-TG.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	956.572658133656	635	2.02470841485528e-15
Yengo BMI EU sex combined 656 SNPs	pWV283	S-VLDL-TG.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	956.424245497632	635	2.07677539897937e-15
Yengo BMI EU sex combined 656 SNPs	pWV283	S-VLDL-TG.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.065894563852293	635	1
Yengo BMI EU sex combined 656 SNPs	pZSU1k	M-LDL-PL_percent.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	1250.82899006394	635	1.3017617047656e-42
Yengo BMI EU sex combined 656 SNPs	pZSU1k	M-LDL-PL_percent.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	1250.73362731643	634	9.47083186524332e-43
Yengo BMI EU sex combined 656 SNPs	pZSU1k	M-LDL-PL_percent.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	1250.85786843063	635	1.29248024375042e-42
Yengo BMI EU sex combined 656 SNPs	pZSU1k	M-LDL-PL_percent.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	1250.80702234549	635	1.30886655752684e-42
Yengo BMI EU sex combined 656 SNPs	pZSU1k	M-LDL-PL_percent.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.101004263594759	635	1
Yengo BMI EU sex combined 656 SNPs	QbJWLu	L-VLDL-P.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	880.534934255459	635	3.23431259722668e-10
Yengo BMI EU sex combined 656 SNPs	QbJWLu	L-VLDL-P.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	880.727796862051	634	2.65799780716038e-10
Yengo BMI EU sex combined 656 SNPs	QbJWLu	L-VLDL-P.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	880.729845134189	635	3.14519323290411e-10
Yengo BMI EU sex combined 656 SNPs	QbJWLu	L-VLDL-P.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	880.430695513308	635	3.28298546425082e-10
Yengo BMI EU sex combined 656 SNPs	QbJWLu	L-VLDL-P.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0793764404624043	635	1
Yengo BMI EU sex combined 656 SNPs	qMzQM9	XL-HDL-FC_percent.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	826.616050395258	635	4.04391238827263e-07
Yengo BMI EU sex combined 656 SNPs	qMzQM9	XL-HDL-FC_percent.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	827.050814653412	634	3.34195099264115e-07
Yengo BMI EU sex combined 656 SNPs	qMzQM9	XL-HDL-FC_percent.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	827.148689422034	635	3.79172381179225e-07
Yengo BMI EU sex combined 656 SNPs	qMzQM9	XL-HDL-FC_percent.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	826.35466880928	635	4.17354482258217e-07
Yengo BMI EU sex combined 656 SNPs	qMzQM9	XL-HDL-FC_percent.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0675568935495231	635	1
Yengo BMI EU sex combined 656 SNPs	qORsEU	VLDL-TG.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	726.185722334008	635	0.00686817560911238
Yengo BMI EU sex combined 656 SNPs	qORsEU	VLDL-TG.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	726.179029468435	634	0.00636265478640192
Yengo BMI EU sex combined 656 SNPs	qORsEU	VLDL-TG.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	726.18683615372	635	0.00686762773541834
Yengo BMI EU sex combined 656 SNPs	qORsEU	VLDL-TG.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	726.179897134271	635	0.00687104158840686
Yengo BMI EU sex combined 656 SNPs	qORsEU	VLDL-TG.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0592011883622754	635	1
Yengo BMI EU sex combined 656 SNPs	qrax65	IDL-C_percent.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	881.775482348622	635	2.70668354692757e-10
Yengo BMI EU sex combined 656 SNPs	qrax65	IDL-C_percent.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	881.388677188789	634	2.4165894377735e-10
Yengo BMI EU sex combined 656 SNPs	qrax65	IDL-C_percent.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	881.916307823789	635	2.65241075879146e-10
Yengo BMI EU sex combined 656 SNPs	qrax65	IDL-C_percent.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	881.721327633911	635	2.72784298853138e-10
